pos_x,pos_y,pos_z,b_x,b_y,b_z,b_total_strength
25.900000000000002,50.0,25.0,-5.88366483177644e-09,0.0,-7.096746857027907e-10,5.926309982797916e-09
26.0,50.0,25.0,-5.947609757501775e-09,0.0,-6.938878050418734e-10,5.987949742066657e-09
26.1,50.0,25.0,-6.012309724712839e-09,0.0,-6.775937347581992e-10,6.0503720129641725e-09
26.200000000000003,50.0,25.0,-6.077773072296237e-09,0.0,-6.607804822952129e-10,6.1135878470920436e-09
26.3,50.0,25.0,-6.14400818513271e-09,0.0,-6.43435793902927e-10,6.1776084531032905e-09
26.400000000000002,50.0,25.0,-6.211023492159101e-09,0.0,-6.255471494551184e-10,6.242445198505443e-09
26.5,50.0,25.0,-6.278827464313536e-09,0.0,-6.071017571877616e-10,6.308109611460347e-09
26.6,50.0,25.0,-6.34742861235944e-09,0.0,-5.880865483587725e-10,6.374613382579356e-09
26.700000000000003,50.0,25.0,-6.416835484583759e-09,0.0,-5.68488171829266e-10,6.4419683667123874e-09
26.8,50.0,25.0,-6.487056664364659e-09,0.0,-5.482929885666065e-10,6.510186584729291e-09
26.900000000000002,50.0,25.0,-6.558100767603909e-09,0.0,-5.27487066069612e-10,6.579280225291951e-09
27.0,50.0,25.0,-6.629976440018861e-09,0.0,-5.060561727164165e-10,6.649261646615326e-09
27.1,50.0,25.0,-6.7026923542889655e-09,0.0,-4.839857720355585e-10,6.7201433782157215e-09
27.200000000000003,50.0,25.0,-6.776257207051407e-09,0.0,-4.612610169010434e-10,6.791938122644281e-09
27.3,50.0,25.0,-6.850679715740535e-09,0.0,-4.378667436521766e-10,6.864658757203841e-09
27.400000000000002,50.0,25.0,-6.925968615265401e-09,0.0,-4.137874661391597e-10,6.938318335646988e-09
27.5,50.0,25.0,-7.002132654519658e-09,0.0,-3.890073696955365e-10,7.012930089853168e-09
27.6,50.0,25.0,-7.079180592717935e-09,0.0,-3.635103050387711e-10,7.088507431482571e-09
27.700000000000003,50.0,25.0,-7.157121195552539e-09,0.0,-3.372797821003289e-10,7.165063953604395e-09
27.8,50.0,25.0,-7.235963231164266e-09,0.0,-3.102989637868626e-10,7.242613432296964e-09
27.900000000000002,50.0,25.0,-7.315715465920936e-09,0.0,-2.825506596742299e-10,7.321169828217148e-09
28.0,50.0,25.0,-7.396386659997022e-09,0.0,-2.5401731963626343e-10,7.400747288136319e-09
28.1,50.0,25.0,-7.477985562747664e-09,0.0,-2.246810274104073e-10,7.481360146439997e-09
28.200000000000003,50.0,25.0,-7.56052090787e-09,0.0,-1.9452349410258612e-10,7.563022926588103e-09
28.3,50.0,25.0,-7.644001408344974e-09,0.0,-1.6352605163371856e-10,7.64575034253296e-09
28.400000000000002,50.0,25.0,-7.728435751152084e-09,0.0,-1.3166964613073756e-10,7.729557300091506e-09
28.5,50.0,25.0,-7.813832591749713e-09,0.0,-9.893483126504886e-11,7.814458898268485e-09
28.6,50.0,25.0,-7.900200548313484e-09,0.0,-6.530176154161442e-11,7.900470430527103e-09
28.700000000000003,50.0,25.0,-7.987548195724659e-09,0.0,-3.0750185542225674e-11,7.987607386003342e-09
28.8,50.0,25.0,-8.075884059300737e-09,0.0,4.740560873382977e-12,8.075885450660202e-09
28.900000000000002,50.0,25.0,-8.165216608260032e-09,0.0,4.119156140449416e-11,8.16532050837788e-09
29.0,50.0,25.0,-8.255554248911767e-09,0.0,7.86243261801129e-11,8.25592864197556e-09
29.1,50.0,25.0,-8.346905317563365e-09,0.0,1.170607986588628e-10,8.347726134160741e-09
29.200000000000003,50.0,25.0,-8.439278073136014e-09,0.0,1.565233625530376e-10,8.440729468401367e-09
29.3,50.0,25.0,-8.532680689479699e-09,0.0,1.9703484877155892e-10,8.534955329716153e-09
29.400000000000002,50.0,25.0,-8.62712124737871e-09,0.0,2.3861854237625685e-10,8.630420605378337e-09
29.5,50.0,25.0,-8.722607726238184e-09,0.0,2.8129818954535083e-10,8.727142385527554e-09
29.6,50.0,25.0,-8.819147995442468e-09,0.0,3.2509800453787813e-10,8.825137963684841e-09
29.700000000000003,50.0,25.0,-8.916749805375565e-09,0.0,3.700426766522034e-10,8.924424837165088e-09
29.8,50.0,25.0,-9.015420778094014e-09,0.0,4.161573771714252e-10,9.025020707381422e-09
29.900000000000002,50.0,25.0,-9.115168397642176e-09,0.0,4.634677662880756e-10,9.12694348003551e-09
30.0,50.0,25.0,-9.216e-09,0.0,5.12e-10,9.230211265187813e-09
30.1,50.0,25.0,-9.317922762652843e-09,0.0,5.617807369688752e-10,9.334842377201302e-09
30.200000000000003,50.0,25.0,-9.420943693773165e-09,0.0,6.12837145332316e-10,9.440855334552238e-09
30.3,50.0,25.0,-9.52506962100344e-09,0.0,6.651969094600388e-10,9.548268859501065e-09
30.400000000000002,50.0,25.0,-9.630307179829695e-09,0.0,7.188882366439781e-10,9.657101877616517e-09
30.5,50.0,25.0,-9.736662801534896e-09,0.0,7.739398637117475e-10,9.767373517145514e-09
30.6,50.0,25.0,-9.84414270072133e-09,0.0,8.303810635522549e-10,9.879103108221476e-09
30.700000000000003,50.0,25.0,-9.952752862390816e-09,0.0,8.882416515416364e-10,9.992310181902981e-09
30.8,50.0,25.0,-1.0062499028571918e-08,0.0,9.47551991857189e-10,1.0107014469035024e-08
30.900000000000002,50.0,25.0,-1.0173386684482775e-08,0.0,1.0083430036661898e-09,1.0223235898924272e-08
31.0,50.0,25.0,-1.0285421044218387e-08,0.0,1.0706461671759484e-09,1.0340994597819834e-08
31.1,50.0,25.0,-1.0398607035951089e-08,0.0,1.134493529530747e-09,1.046031088719062e-08
31.200000000000003,50.0,25.0,-1.0512949286632765e-08,0.0,1.1999177105404958e-09,1.0581205281790024e-08
31.3,50.0,25.0,-1.0628452106187575e-08,0.0,1.2669519082254026e-09,1.0703698487498566e-08
31.400000000000002,50.0,25.0,-1.0745119471183792e-08,0.0,1.3356299041600479e-09,1.0827811398934671e-08
31.5,50.0,25.0,-1.086295500797327e-08,0.0,1.4059860685995413e-09,1.0953565096823387e-08
31.6,50.0,25.0,-1.0981961975287468e-08,0.0,1.478055365369607e-09,1.1080980845112841e-08
31.700000000000003,50.0,25.0,-1.1102143246278593e-08,0.0,1.5518733565016776e-09,1.1210080087827614e-08
31.8,50.0,25.0,-1.1223501289994696e-08,0.0,1.6274762065931273e-09,1.1340884445647939e-08
31.900000000000002,50.0,25.0,-1.1346038152277848e-08,0.0,1.7049006868720547e-09,1.1473415712203639e-08
32.0,50.0,25.0,-1.1469755436074175e-08,0.0,1.7841841789448725e-09,1.1607695850070774e-08
32.1,50.0,25.0,-1.1594654281145313e-08,0.0,1.8653646782043725e-09,1.1743746986459384e-08
32.2,50.0,25.0,-1.1720735343170445e-08,0.0,1.948480796874629e-09,1.188159140857966e-08
32.300000000000004,50.0,25.0,-1.1847998772228811e-08,0.0,2.0335717666684265e-09,1.2021251558674179e-08
32.4,50.0,25.0,-1.1976444190652477e-08,0.0,2.120677441031695e-09,1.2162750028702975e-08
32.5,50.0,25.0,-1.2106070670239744e-08,0.0,2.2098382969485243e-09,1.2306109554668337e-08
32.6,50.0,25.0,-1.223687670881966e-08,0.0,2.3010954362791925e-09,1.2451353010565479e-08
32.7,50.0,25.0,-1.2368860206158714e-08,0.0,2.3944905866026712e-09,1.2598503401945224e-08
32.800000000000004,50.0,25.0,-1.2502018439201103e-08,0.0,2.490066101533908e-09,1.274758385907434e-08
32.9,50.0,25.0,-1.2636348036634433e-08,0.0,2.587864960485016e-09,1.2898617629678811e-08
33.0,50.0,25.0,-1.2771844952773379e-08,0.0,2.6879307678385785e-09,1.3051628071255177e-08
33.1,50.0,25.0,-1.2908504440754166e-08,0.0,2.790307751499773e-09,1.320663864293446e-08
33.2,50.0,25.0,-1.3046321025033648e-08,0.0,2.8950407607931823e-09,1.3363672896883138e-08
33.300000000000004,50.0,25.0,-1.3185288473187316e-08,0.0,3.0021752636687727e-09,1.3522754469225231e-08
33.4,50.0,25.0,-1.3325399767001324e-08,0.0,3.1117573431803347e-09,1.3683907070469153e-08
33.5,50.0,25.0,-1.3466647072854431e-08,0.0,3.223833693198488e-09,1.3847154475422763e-08
33.6,50.0,25.0,-1.3609021711386773e-08,0.0,3.3384516133190532e-09,1.4012520512579781e-08
33.7,50.0,25.0,-1.3752514126453194e-08,0.0,3.455659002926503e-09,1.4180029052960424e-08
33.800000000000004,50.0,25.0,-1.389711385335995e-08,0.0,3.575504354370638e-09,1.4349703998388693e-08
33.9,50.0,25.0,-1.4042809486384783e-08,0.0,3.6980367452137357e-09,1.4521569269188832e-08
34.0,50.0,25.0,-1.4189588645581506e-08,0.0,3.823305829503904e-09,1.4695648791282885e-08
34.1,50.0,25.0,-1.4337437942871345e-08,0.0,3.951361828029073e-09,1.4871966482671086e-08
34.2,50.0,25.0,-1.4486342947425036e-08,0.0,4.082255517505038e-09,1.505054623927688e-08
34.300000000000004,50.0,25.0,-1.4636288150340841e-08,0.0,4.2160382186494934e-09,1.5231411920137967e-08
34.4,50.0,25.0,-1.4787256928625099e-08,0.0,4.35276178309272e-09,1.541458733192438e-08
34.5,50.0,25.0,-1.493923150848406e-08,0.0,4.492478579074592e-09,1.5600096212765066e-08
34.6,50.0,25.0,-1.509219292793682e-08,0.0,4.6352414758760085e-09,1.578796221536356e-08
34.7,50.0,25.0,-1.5246120998761663e-08,0.0,4.781103826931928e-09,1.597820888938383e-08
34.800000000000004,50.0,25.0,-1.540099426778973e-08,0.0,4.9301194515719874e-09,1.6170859663087197e-08
34.9,50.0,25.0,-1.5556789977561946e-08,0.0,5.082342615333296e-09,1.6365937824200746e-08
35.0,50.0,25.0,-1.571348402636772e-08,0.0,5.237828008789238e-09,1.6563466499998437e-08
35.1,50.0,25.0,-1.587105092768567e-08,0.0,5.396630724836772e-09,1.676346863657532e-08
35.2,50.0,25.0,-1.60294637690496e-08,0.0,5.558806234383928e-09,1.6965966977296034e-08
35.300000000000004,50.0,25.0,-1.6188694170365178e-08,0.0,5.7244103603781105e-09,1.7170984040398492e-08
35.4,50.0,25.0,-1.6348712241705468e-08,0.0,5.893499250114952e-09,1.7378542095733916e-08
35.5,50.0,25.0,-1.6509486540616428e-08,0.0,6.066129345766724e-09,1.7588663140624623e-08
35.6,50.0,25.0,-1.6670984028966322e-08,0.0,6.2423573530685046e-09,1.780136887482136e-08
35.7,50.0,25.0,-1.683317002937596e-08,0.0,6.422240208099601e-09,1.801668067454192e-08
35.800000000000004,50.0,25.0,-1.6996008181270147e-08,0.0,6.605835042097425e-09,1.8234619565573724e-08
35.9,50.0,25.0,-1.7159460396593925e-08,0.0,6.7931991442402295e-09,1.8455206195423053e-08
36.0,50.0,25.0,-1.732348681524054e-08,0.0,6.984389922335071e-09,1.8678460804494266e-08
36.1,50.0,25.0,-1.748804576024199e-08,0.0,7.179464861346986e-09,1.8904403196282972e-08
36.2,50.0,25.0,-1.7653093692776507e-08,0.0,7.378481479705432e-09,1.913305270656781e-08
36.300000000000004,50.0,25.0,-1.7818585167051523e-08,0.0,7.581497283324072e-09,1.936442817158614e-08
36.4,50.0,25.0,-1.798447278512429e-08,0.0,7.788569717270163e-09,1.9598547895179736e-08
36.5,50.0,25.0,-1.8150707151727156e-08,0.0,7.999756115020489e-09,1.983542961489786e-08
36.6,50.0,25.0,-1.8317236829167937e-08,0.0,8.215113645240764e-09,2.0075090467045154e-08
36.7,50.0,25.0,-1.848400829238139e-08,0.0,8.43469925602721e-09,2.0317546950664343e-08
36.800000000000004,50.0,25.0,-1.865096588421137e-08,0.0,8.658569616549047e-09,2.0562814890443446e-08
36.9,50.0,25.0,-1.8818051771008557e-08,0.0,8.88678105603235e-09,2.0810909398539356e-08
37.0,50.0,25.0,-1.8985205898633615e-08,0.0,9.11938950002743e-09,2.1061844835311153e-08
37.1,50.0,25.0,-1.915236594895993e-08,0.0,9.356450403902755e-09,2.131563476895708e-08
37.2,50.0,25.0,-1.9319467296975974e-08,0.0,9.598018683511541e-09,2.1572291934051904e-08
37.300000000000004,50.0,25.0,-1.9486442968592252e-08,0.0,9.844148642978604e-09,2.1831828188982614e-08
37.4,50.0,25.0,-1.9653223599262614e-08,0.0,1.0094893899557748e-08,2.2094254472281726e-08
37.5,50.0,25.0,-1.9819737393536176e-08,0.0,1.0350307305513336e-08,2.23595807578608e-08
37.6,50.0,25.0,-1.9985910085660398e-08,0.0,1.0610440866982143e-08,2.2627816009147387e-08
37.7,50.0,25.0,-2.015166490136234e-08,0.0,1.0875345659775875e-08,2.2898968132132172e-08
37.800000000000004,50.0,25.0,-2.03169225209403e-08,0.0,1.114507174208813e-08,2.3173043927334677e-08
37.9,50.0,25.0,-2.048160104380359e-08,0.0,1.1419668064074073e-08,2.3450049040698604e-08
38.0,50.0,25.0,-2.0645615954604545e-08,0.0,1.1699182374275912e-08,2.372998791343118e-08
38.1,50.0,25.0,-2.0808880091111595e-08,0.0,1.1983661122871909e-08,2.401286373080254e-08
38.2,50.0,25.0,-2.097130361397885e-08,0.0,1.2273149361732717e-08,2.429867836992544e-08
38.300000000000004,50.0,25.0,-2.1132793978572808e-08,0.0,1.2567690641274333e-08,2.4587432346537887e-08
38.400000000000006,50.0,25.0,-2.1293255909022606e-08,0.0,1.2867326904103635e-08,2.4879124760814946e-08
38.5,50.0,25.0,-2.1452591374665717e-08,0.0,1.3172098375458997e-08,2.517375324223926e-08
38.6,50.0,25.0,-2.161069956906689e-08,0.0,1.3482043450456474e-08,2.5471313893563955e-08
38.7,50.0,25.0,-2.176747689179244e-08,0.0,1.379719857815855e-08,2.577180123390405e-08
38.800000000000004,50.0,25.0,-2.192281693312908e-08,0.0,1.4117598142492816e-08,2.6075208140998756e-08
38.900000000000006,50.0,25.0,-2.207661046193923e-08,0.0,1.4443274340054308e-08,2.6381525792688258e-08
39.0,50.0,25.0,-2.2228745416851782e-08,0.0,1.477425705483684e-08,2.6690743607655545e-08
39.1,50.0,25.0,-2.2379106900990424e-08,0.0,1.5110573729947035e-08,2.7002849185486384e-08
39.2,50.0,25.0,-2.252757718044656e-08,0.0,1.5452249236365568e-08,2.7317828246105818e-08
39.300000000000004,50.0,25.0,-2.2674035686708165e-08,0.0,1.5799305738831697e-08,2.763566456865468e-08
39.400000000000006,50.0,25.0,-2.281835902325884e-08,0.0,1.615176255893736e-08,2.7956339929873313e-08
39.5,50.0,25.0,-2.296042097656575e-08,0.0,1.6509636035530614e-08,2.827983404206629e-08
39.6,50.0,25.0,-2.3100092531676947e-08,0.0,1.6872939382539414e-08,2.8606124490725525e-08
39.7,50.0,25.0,-2.3237241892651643e-08,0.0,1.7241682544340517e-08,2.8935186671895188e-08
39.800000000000004,50.0,25.0,-2.3371734508048992e-08,0.0,1.7615872048811838e-08,2.926699372936753e-08
39.900000000000006,50.0,25.0,-2.3503433101701943e-08,0.0,1.7995510858220605e-08,2.9601516491803496e-08
40.0,50.0,25.0,-2.363219770900385e-08,0.0,1.8380598218114106e-08,2.993872340987815e-08
40.1,50.0,25.0,-2.3757885718935205e-08,0.0,1.8771129504395065e-08,3.027858049355611e-08
40.2,50.0,25.0,-2.388035192205809e-08,0.0,1.916709606877933e-08,3.062105124960865e-08
40.300000000000004,50.0,25.0,-2.399944856470366e-08,0.0,1.9568485082849225e-08,3.0966096619489337e-08
40.400000000000006,50.0,25.0,-2.4115025409576733e-08,0.0,1.9975279380932737e-08,3.131367491769128e-08
40.5,50.0,25.0,-2.4226929802997904e-08,0.0,2.0387457302054966e-08,3.1663741770714695e-08
40.6,50.0,25.0,-2.433500674900047e-08,0.0,2.0804992531225842e-08,3.201625005677994e-08
40.7,50.0,25.0,-2.4439098990493795e-08,0.0,2.1227853940345054e-08,3.2371149846426184e-08
40.800000000000004,50.0,25.0,-2.4539047097699855e-08,0.0,2.1656005429023254e-08,3.272838834414271e-08
40.900000000000006,50.0,25.0,-2.4634689564062366e-08,0.0,2.2089405765636317e-08,3.3087909831185324e-08
41.0,50.0,25.0,-2.4725862909819623e-08,0.0,2.2528008428946766e-08,3.3449655609735216e-08
41.1,50.0,25.0,-2.4812401793424354e-08,0.0,2.297176145064624e-08,3.381356394856545e-08
41.2,50.0,25.0,-2.489413913098197e-08,0.0,2.34206072591885e-08,3.417957003038278e-08
41.300000000000004,50.0,25.0,-2.497090622386858e-08,0.0,2.3874482525303335e-08,3.4547605901020884e-08
41.400000000000006,50.0,25.0,-2.5042532894676546e-08,0.0,2.433331800959736e-08,3.4917600420663965e-08
41.5,50.0,25.0,-2.5108847631621366e-08,0.0,2.479703841266659e-08,3.528947921728571e-08
41.6,50.0,25.0,-2.516967774152891e-08,0.0,2.526556222816331e-08,3.566316464249364e-08
41.7,50.0,25.0,-2.5224849511504335e-08,0.0,2.5738801599275558e-08,3.603857572997177e-08
41.800000000000004,50.0,25.0,-2.5274188379366673e-08,0.0,2.6216662179095936e-08,3.641562815672074e-08
41.900000000000006,50.0,25.0,-2.531751911291282e-08,0.0,2.6699042995370565e-08,3.6794234207296015e-08
42.0,50.0,25.0,-2.5354665998054733e-08,0.0,2.7185836320136456e-08,3.717430274125075e-08
42.1,50.0,25.0,-2.5385453035849572e-08,0.0,2.7676927544767755e-08,3.755573916398995e-08
42.2,50.0,25.0,-2.5409704148420348e-08,0.0,2.8172195060966574e-08,3.7938445401246996e-08
42.300000000000004,50.0,25.0,-2.5427243393738188e-08,0.0,2.867151014824662e-08,3.8322319877395356e-08
42.400000000000006,50.0,25.0,-2.5437895189211383e-08,0.0,2.917473686846866e-08,3.870725749780896e-08
42.5,50.0,25.0,-2.5441484543997614e-08,0.0,2.968173196799722e-08,3.909314963548598e-08
42.6,50.0,25.0,-2.5437837299926492e-08,0.0,3.0192344788056896e-08,3.9479884122150584e-08
42.7,50.0,25.0,-2.5426780380889437e-08,0.0,3.070641718387414e-08,3.986734524404786e-08
42.800000000000004,50.0,25.0,-2.5408142050520563e-08,0.0,3.122378345319529e-08,4.025541374264415e-08
42.900000000000006,50.0,25.0,-2.5381752177959957e-08,0.0,3.1744270274776306e-08,4.0643966820444847e-08
43.0,50.0,25.0,-2.534744251145583e-08,0.0,3.2267696657440594e-08,4.1032878152137475e-08
43.1,50.0,25.0,-2.5305046959526733e-08,0.0,3.279387390030262e-08,4.1422017901266026e-08
43.2,50.0,25.0,-2.525440187936826e-08,0.0,3.332260556475076e-08,4.181125274263613e-08
43.300000000000004,50.0,25.0,-2.5195346372151343e-08,0.0,3.3853687458780225e-08,4.220044589064733e-08
43.400000000000006,50.0,25.0,-2.5127722584821404e-08,0.0,3.4386907634258664e-08,4.258945713374121e-08
43.5,50.0,25.0,-2.5051376017968432e-08,0.0,3.492204639769787e-08,4.297814287514767e-08
43.6,50.0,25.0,-2.496615583929896e-08,0.0,3.545887633509323e-08,4.3366356180103445e-08
43.7,50.0,25.0,-2.487191520220126e-08,0.0,3.5997162351376385e-08,4.3753946829707145e-08
43.800000000000004,50.0,25.0,-2.476851156885548e-08,0.0,3.653666172501136e-08,4.414076138156701e-08
43.900000000000006,50.0,25.0,-2.4655807037299973e-08,0.0,3.7077124178240695e-08,4.4526643237383744e-08
44.0,50.0,25.0,-2.4533668671826124e-08,0.0,3.7618291963466735e-08,4.491143271760064e-08
44.1,50.0,25.0,-2.4401968836034246e-08,0.0,3.815989996622622e-08,4.5294967143239865e-08
44.2,50.0,25.0,-2.4260585527844524e-08,0.0,3.8701675825185265e-08,4.567708092502835e-08
44.300000000000004,50.0,25.0,-2.410940271571869e-08,0.0,3.924334006955057e-08,4.6057605659902654e-08
44.400000000000006,50.0,25.0,-2.394831067531161e-08,0.0,3.9784606274255804e-08,4.6436370234965595e-08
44.5,50.0,25.0,-2.3777206325735908e-08,0.0,4.0325181233243016e-08,4.681320093895001e-08
44.6,50.0,25.0,-2.35959935645882e-08,0.0,4.0864765151116465e-08,4.7187921581226594e-08
44.7,50.0,25.0,-2.3404583600853637e-08,0.0,4.1403051853401116e-08,4.756035361837387e-08
44.800000000000004,50.0,25.0,-2.320289528477391e-08,0.0,4.1939729015589655e-08,4.7930316288308344e-08
44.900000000000006,50.0,25.0,-2.2990855433735923e-08,0.0,4.2474478411109844e-08,4.8297626751951084e-08
45.0,50.0,25.0,-2.2768399153212333e-08,0.0,4.3006976178289955e-08,4.866210024238576e-08
45.1,50.0,25.0,-2.2535470151761256e-08,0.0,4.353689310634368e-08,4.9023550221440695e-08
45.2,50.0,25.0,-2.2292021049072896e-08,0.0,4.4063894940334125e-08,4.938178854360292e-08
45.300000000000004,50.0,25.0,-2.2038013676032493e-08,0.0,4.4587642705016896e-08,4.973662562714967e-08
45.400000000000006,50.0,25.0,-2.177341936575626e-08,0.0,4.510779304739578e-08,5.008787063235746e-08
45.5,50.0,25.0,-2.149821923454595e-08,0.0,4.5623998597758633e-08,5.0435331646623315e-08
45.6,50.0,25.0,-2.121240445170149e-08,0.0,4.61359083488926e-08,5.077881587630794e-08
45.7,50.0,25.0,-2.091597649712955e-08,0.0,4.66431680531079e-08,5.111812984508472e-08
45.800000000000004,50.0,25.0,-2.060894740568653e-08,0.0,4.714542063662772e-08,5.145307959855188e-08
45.900000000000006,50.0,25.0,-2.0291339997202087e-08,0.0,4.764230663082918e-08,5.178347091483926e-08
46.0,50.0,25.0,-1.9963188091139883e-08,0.0,4.813346461974838e-08,5.2109109520915805e-08
46.1,50.0,25.0,-1.9624536704867334e-08,0.0,4.861853170318673e-08,5.2429801314276004e-08
46.2,50.0,25.0,-1.9275442234528098e-08,0.0,4.90971439746846e-08,5.2745352589659855e-08
46.300000000000004,50.0,25.0,-1.8915972617534872e-08,0.0,4.956893701355344e-08,5.305557027043398e-08
46.400000000000006,50.0,25.0,-1.8546207475732e-08,0.0,5.003354639008597e-08,5.3360262144237846e-08
46.5,50.0,25.0,-1.8166238238312113e-08,0.0,5.0490608182991283e-08,5.3659237102473414e-08
46.6,50.0,25.0,-1.7776168243611725e-08,0.0,5.0939759508033524e-08,5.3952305383194536e-08
46.7,50.0,25.0,-1.737611281895708e-08,0.0,5.138063905678283e-08,5.423927881692862e-08
46.800000000000004,50.0,25.0,-1.696619933778091e-08,0.0,5.1812887644323215e-08,5.451997107494261e-08
46.900000000000006,50.0,25.0,-1.654656725328751e-08,0.0,5.223614876469749e-08,5.479419791944375e-08
47.0,50.0,25.0,-1.6117368108003285e-08,0.0,5.2650069152810736e-08,5.506177745518786e-08
47.1,50.0,25.0,-1.5678765518614757e-08,0.0,5.3054299351456654e-08,5.532253038194906e-08
47.2,50.0,25.0,-1.523093513556621e-08,0.0,5.3448494282079066e-08,5.5576280247289526e-08
47.300000000000004,50.0,25.0,-1.4774064576961676e-08,0.0,5.383231381783304e-08,5.582285369905315e-08
47.400000000000006,50.0,25.0,-1.430835333639468e-08,0.0,5.420542335746659e-08,5.606208073699461e-08
47.5,50.0,25.0,-1.3834012664409905e-08,0.0,5.456749439850574e-08,5.6293794962944266e-08
47.6,50.0,25.0,-1.3351265423385698e-08,0.0,5.4918205108193204e-08,5.6517833828901056e-08
47.7,50.0,25.0,-1.2860345915714703e-08,0.0,5.525724089060379e-08,5.673403888243861e-08
47.800000000000004,50.0,25.0,-1.2361499685249273e-08,0.0,5.5584294948339164e-08,5.6942256008805804e-08
47.900000000000006,50.0,25.0,-1.1854983292072037e-08,0.0,5.589906883718935e-08,5.714233566910037e-08
48.0,50.0,25.0,-1.1341064060745996e-08,0.0,5.6201273012141264e-08,5.733413313389488e-08
48.1,50.0,25.0,-1.0820019802294222e-08,0.0,5.6490627363112526e-08,5.7517508711696446e-08
48.2,50.0,25.0,-1.0292138510256935e-08,0.0,5.6766861738795014e-08,5.769232797162707e-08
48.300000000000004,50.0,25.0,-9.757718031269483e-09,0.0,5.702971645700535e-08,5.7858461959718464e-08
48.400000000000006,50.0,25.0,-9.21706571070326e-09,0.0,5.727894279995947e-08,5.801578740822579e-08
48.5,50.0,25.0,-8.670498014007247e-09,0.0,5.751430349291475e-08,5.8164186937375903e-08
48.6,50.0,25.0,-8.118340124483348e-09,0.0,5.7735573164659097e-08,5.830354924898226e-08
48.7,50.0,25.0,-7.560925518323027e-09,0.0,5.7942538788365873e-08,5.843376931137433e-08
48.800000000000004,50.0,25.0,-6.998595517822986e-09,0.0,5.813500010138314e-08,5.8554748535109514e-08
48.900000000000006,50.0,25.0,-6.431698823787851e-09,0.0,5.831277000258111e-08,5.8666394938958347e-08
49.0,50.0,25.0,-5.860591028212522e-09,0.0,5.847567492594272e-08,5.8768623305676394e-08
49.1,50.0,25.0,-5.285634108418817e-09,0.0,5.8623555189151903e-08,5.886135532710421e-08
49.2,50.0,25.0,-4.7071959038995014e-09,0.0,5.8756265316007983e-08,5.8944519738164046e-08
49.300000000000004,50.0,25.0,-4.125649577194313e-09,0.0,5.887367433157545e-08,5.901805243935291e-08
49.400000000000006,50.0,25.0,-3.5413730601920127e-09,0.0,5.8975666029064874e-08,5.908189660736401e-08
49.5,50.0,25.0,-2.9547484873139738e-09,0.0,5.906213920753153e-08,5.9136002793502346e-08
49.6,50.0,25.0,-2.3661616170912427e-09,0.0,5.913300787957382e-08,5.9180329009595196e-08
49.7,50.0,25.0,-1.7760012436981709e-09,0.0,5.9188201448314926e-08,5.921484080113639e-08
49.800000000000004,50.0,25.0,-1.1846586000477346e-09,0.0,5.922766485305444e-08,5.923951130744081e-08
49.900000000000006,50.0,25.0,-5.92526754091989e-10,0.0,5.925135868308208e-08,5.9254321308623226e-08
50.0,50.0,25.0,0.0,0.0,5.925925925925927e-08,5.925925925925927e-08
50.1,50.0,25.0,5.925267540920311e-10,0.0,5.925135868308208e-08,5.9254321308623226e-08
50.2,50.0,25.0,1.1846586000477766e-09,0.0,5.922766485305444e-08,5.923951130744081e-08
50.300000000000004,50.0,25.0,1.7760012436982127e-09,0.0,5.9188201448314926e-08,5.921484080113639e-08
50.400000000000006,50.0,25.0,2.366161617091285e-09,0.0,5.913300787957382e-08,5.91803290095952e-08
50.5,50.0,25.0,2.9547484873139738e-09,0.0,5.906213920753153e-08,5.9136002793502346e-08
50.6,50.0,25.0,3.541373060192055e-09,0.0,5.8975666029064874e-08,5.908189660736401e-08
50.7,50.0,25.0,4.125649577194353e-09,0.0,5.8873674331575425e-08,5.901805243935288e-08
50.800000000000004,50.0,25.0,4.707195903899542e-09,0.0,5.875626531600797e-08,5.894451973816404e-08
50.900000000000006,50.0,25.0,5.285634108418858e-09,0.0,5.8623555189151903e-08,5.8861355327104216e-08
51.0,50.0,25.0,5.860591028212522e-09,0.0,5.847567492594272e-08,5.8768623305676394e-08
51.1,50.0,25.0,6.431698823787893e-09,0.0,5.831277000258111e-08,5.8666394938958347e-08
51.2,50.0,25.0,6.998595517823027e-09,0.0,5.813500010138314e-08,5.855474853510952e-08
51.300000000000004,50.0,25.0,7.56092551832307e-09,0.0,5.7942538788365873e-08,5.8433769311374336e-08
51.400000000000006,50.0,25.0,8.11834012448339e-09,0.0,5.7735573164659097e-08,5.8303549248982267e-08
51.5,50.0,25.0,8.670498014007247e-09,0.0,5.751430349291475e-08,5.8164186937375903e-08
51.6,50.0,25.0,9.217065710703297e-09,0.0,5.727894279995943e-08,5.801578740822576e-08
51.7,50.0,25.0,9.757718031269518e-09,0.0,5.702971645700532e-08,5.785846195971844e-08
51.800000000000004,50.0,25.0,1.0292138510256972e-08,0.0,5.676686173879498e-08,5.769232797162704e-08
51.900000000000006,50.0,25.0,1.0820019802294261e-08,0.0,5.6490627363112526e-08,5.751750871169645e-08
52.0,50.0,25.0,1.1341064060745996e-08,0.0,5.6201273012141264e-08,5.733413313389488e-08
52.1,50.0,25.0,1.1854983292072078e-08,0.0,5.589906883718935e-08,5.7142335669100376e-08
52.2,50.0,25.0,1.2361499685249311e-08,0.0,5.5584294948339164e-08,5.694225600880581e-08
